source	target	DATE_FROM	DATE_TO	MS_ID	PLACE_ID	MS_REF
25740	15175	15490427	15490427	SP_46/6_f.6	188	SP 46/6 f.6
24566	35302	15490429	15490429	SP_68/3_f.68	3242	SP 68/3 f.68
29065	30198	15490501	15490531	SP_68/3_f.108	2273	SP 68/3 f.108
29065	30198	15490501	15490531	SP_68/3_f.109	2273	SP 68/3 f.109
23385	15175	15490502	15490502	SP_46/6_f.7	4466	SP 46/6 f.7
35302	8055	15490503	15490503	SP_68/3_f.69	0	SP 68/3 f.69
19650	30198	15490504	15490504	SP_10/7	6607	SP 10/7
14705	24566	15490505	15490505	SP_68/3_f.73	3380	SP 68/3 f.73
14705	8055	15490505	15490505	SP_68/3_f.73	3380	SP 68/3 f.73
31044	30198	15490505	15490505	SP_10/7_f.5	6607	SP 10/7 f.5
35475	30198	15490505	15490505	SP_10/7_f.6	2728	SP 10/7 f.6
14705	24566	15490506	15490506	SP_68/3_f.75	3380	SP 68/3 f.75
14705	8055	15490506	15490506	SP_68/3_f.75	3380	SP 68/3 f.75
35838	8055	15490508	15490508	SP_10/7_f.8	0	SP 10/7 f.8
16732	30478	15490509	15490509	SP_10/10_f.10	8047	SP 10/10 f.10
34676	30478	15490510	15490510	SP_10/7_f.33	4466	SP 10/7 f.33
14705	24566	15490511	15490511	SP_68/3_f.77	3380	SP 68/3 f.77
14705	8055	15490511	15490511	SP_68/3_f.77	3380	SP 68/3 f.77
2187	30594	15490512	15490512	SP_10/7_f.37	0	SP 10/7 f.37
22841	30478	15490513	15490513	Lansdowne_Vol/2_f.77	0	Lansdowne Vol/2 f.77
35955	30198	15490514	15490514	SP_10/7_f.39	1161	SP 10/7 f.39
35955	30198	15490515	15490515	SP_10/7_f.41	1161	SP 10/7 f.41
24566	32530	15490516	15490516	SP_10/7_f.43	0	SP 10/7 f.43
35302	8055	15490516	15490516	SP_68/3_f.79	188	SP 68/3 f.79
24566	35302	15490517	15490517	SP_68/3_f.81	3242	SP 68/3 f.81
35302	30198	15490517	15490517	SP_68/3_f.84	188	SP 68/3 f.84
1228	15175	15490518	15490518	SP_46/6_f.8	7106	SP 46/6 f.8
16732	30478	15490518	15490518	SP_10/10_f.19	8047	SP 10/10 f.19
22932	30198	15490518	15490518	SP_10/7_f.47	1161	SP 10/7 f.47
22932	8055	15490518	15490518	SP_10/7_f.49	1161	SP 10/7 f.49
22932	8055	15490518	15490518	SP_10/7_f.51	1161	SP 10/7 f.51
29093	30198	15490518	15490518	SP_10/7_f.47	1161	SP 10/7 f.47
29093	8055	15490518	15490518	SP_10/7_f.49	1161	SP 10/7 f.49
32731	30198	15490518	15490518	SP_10/7_f.47	1161	SP 10/7 f.47
32731	8055	15490518	15490518	SP_10/7_f.49	1161	SP 10/7 f.49
33512	30198	15490518	15490518	SP_10/7_f.47	1161	SP 10/7 f.47
33512	8055	15490518	15490518	SP_10/7_f.49	1161	SP 10/7 f.49
35754	30198	15490518	15490518	SP_10/7_f.47	1161	SP 10/7 f.47
35754	8055	15490518	15490518	SP_10/7_f.49	1161	SP 10/7 f.49
20102	8055	15490525	15490525	SP_10/7_f.59	5977	SP 10/7 f.59
20189	8055	15490525	15490525	SP_10/7_f.59	5977	SP 10/7 f.59
24566	35302	15490525	15490525	SP_68/3_f.92	3242	SP 68/3 f.92
29431	37775	15490525	15490525	SP_68/3_f.93	3242	SP 68/3 f.93
35302	8055	15490525	15490525	SP_68/3_f.94	188	SP 68/3 f.94
35302	30198	15490526	15490526	SP_68/3_f.102	188	SP 68/3 f.102
27956	11333	15490527	15490527	SP_10/7_f.61	3524	SP 10/7 f.61
8055	34464	15490528	15490528	SP_10/7_f.62	0	SP 10/7 f.62
35302	30198	15490529	15490529	SP_68/3_f.104	188	SP 68/3 f.104
35955	30198	15490529	15490529	SP_10/7_f.64	1161	SP 10/7 f.64
29093	23962	15490530	15490530	Lansdowne_Vol/2_f.74	0	Lansdowne Vol/2 f.74
30198	35302	15490530	15490531	SP_68/3_f.106	3242	SP 68/3 f.106
12475	24566	15490601	15490630	SP_10/7_f.119	0	SP 10/7 f.119
22932	8055	15490601	15490601	SP_10/7_f.72	5538	SP 10/7 f.72
24679	12113	15490601	15490630	spo1_MQIS_SAL-v001-p001_mqis_sal-v001-p001-m0313-cm	0	
16184	30198	15490602	15490602	spo1_EDW6-v000-p000_edw6-v000-p000-m0266-cm	0	
16184	3776	15490602	15490602	spo1_EDW6-v000-p000_edw6-v000-p000-m0267-cm	0	
8055	15811	15490602	15490602	SP_15/3_f.105	3242	SP 15/3 f.105
24566	35302	15490603	15490603	SP_68/3_f.117	3242	SP 68/3 f.117
35302	30198	15490603	15490603	SP_68/3_f.119	188	SP 68/3 f.119
35302	8055	15490603	15490603	SP_68/3_f.121	188	SP 68/3 f.121
8055	3641	15490604	15490604	SP_10/7_f.74	3242	SP 10/7 f.74
15770	10597	15490605	15490605	SP_46/2_f.13	0	SP 46/2 f.13
15770	1180	15490605	15490605	SP_46/2_f.13	0	SP 46/2 f.13
15770	14348	15490605	15490605	SP_46/2_f.13	0	SP 46/2 f.13
15770	33053	15490605	15490605	SP_46/2_f.13	0	SP 46/2 f.13
35855	10597	15490605	15490605	SP_46/2_f.13	0	SP 46/2 f.13
35855	1180	15490605	15490605	SP_46/2_f.13	0	SP 46/2 f.13
35855	14348	15490605	15490605	SP_46/2_f.13	0	SP 46/2 f.13
35855	33053	15490605	15490605	SP_46/2_f.13	0	SP 46/2 f.13
14149	3034	15490607	15490607	spo1_EDW6-v000-p000_edw6-v000-p000-m0276-cm	0	
9314	30478	15490607	15490607	spo1_MQIS_SAL-v001-p001_mqis_sal-v001-p001-m0311-cm	0	
29458	28355	15490609	15490609	SP_61/2_f.89	1482	SP 61/2 f.89
35955	30198	15490609	15490609	SP_10/7_f.81	1161	SP 10/7 f.81
8055	22932	15490610	15490610	SP_10/7_f.83	2083	SP 10/7 f.83
24566	35302	15490611	15490611	SP_68/3_f.123	2083	SP 68/3 f.123
6485	30478	15490611	15490611	SP_10/7_f.86	3920	SP 10/7 f.86
8055	11594	15490611	15490611	SP_10/7_f.85	6742	SP 10/7 f.85
8055	9185	15490611	15490611	SP_10/7_f.85	6742	SP 10/7 f.85
1231	28355	15490612	15490612	SP_61/2_f.91	0	SP 61/2 f.91
4364	8055	15490613	15490613	SP_68/3_f.124	6669	SP 68/3 f.124
907	28355	15490614	15490614	SP_61/2_f.92	2398	SP 61/2 f.92
29093	30198	15490615	15490615	SP_10/7_f.89	1161	SP 10/7 f.89
32731	30198	15490615	15490615	SP_10/7_f.89	1161	SP 10/7 f.89
33512	30198	15490615	15490615	SP_10/7_f.89	1161	SP 10/7 f.89
35302	30198	15490615	15490615	SP_68/3_f.126	188	SP 68/3 f.126
35754	30198	15490615	15490615	SP_10/7_f.89	1161	SP 10/7 f.89
35955	30198	15490615	15490615	SP_10/7_f.87	1161	SP 10/7 f.87
35838	10002	15490617	15490617	Harley_284_f.36	5261	Harley 284 f.36
14692	30478	15490618	15490618	SP_10/7_f.91	0	SP 10/7 f.91
23296	30478	15490619	15490619	SP_10/7_f.92	4466	SP 10/7 f.92
16801	16622	15490620	15490620	SP_10/7_f.94	2083	SP 10/7 f.94
16801	30094	15490620	15490620	SP_10/7_f.94	2083	SP 10/7 f.94
5139	25124	15490620	15490620	SP_46/124_f.72	0	SP 46/124 f.72
32252	28355	15490621	15490621	SP_61/2_f.94	620	SP 61/2 f.94
28301	30198	15490622	15490622	SP_10/7_f.102	4466	SP 10/7 f.102
28301	30198	15490622	15490622	SP_10/7_f.98	4466	SP 10/7 f.98
30198	8055	15490622	15490622	SP_10/7_f.96	2083	SP 10/7 f.96
34741	28355	15490622	15490622	SP_61/2_f.96	3946	SP 61/2 f.96
19898	28355	15490623	15490623	SP_61/2_f.98	2473	SP 61/2 f.98
35838	8055	15490623	15490623	SP_68/3_f.128	1007	SP 68/3 f.128
15766	8055	15490624	15490624	SP_10/7_f.109	0	SP 10/7 f.109
24566	15766	15490624	15490624	SP_10/7_f.103	0	SP 10/7 f.103
24566	28355	15490624	15490624	SP_61/2_f.101	2083	SP 61/2 f.101
29545	8055	15490624	15490624	SP_68/3_f.134	1007	SP 68/3 f.134
34741	28355	15490624	15490624	SP_61/2_f.100	3946	SP 61/2 f.100
35838	30594	15490624	15490624	SP_68/3_f.130	1007	SP 68/3 f.130
35838	8055	15490624	15490624	SP_68/3_f.134	1007	SP 68/3 f.134
34741	28355	15490625	15490625	SP_61/2_f.105	0	SP 61/2 f.105
9304	4232	15490625	15490625	SP_68/3_f.144	2027	SP 68/3 f.144
24566	1472	15490626	15490626	SP_10/7_f.110	6742	SP 10/7 f.110
24566	16622	15490626	15490626	SP_10/7_f.110	6742	SP 10/7 f.110
24566	23919	15490626	15490626	SP_10/7_f.110	6742	SP 10/7 f.110
24566	30094	15490626	15490626	SP_10/7_f.110	6742	SP 10/7 f.110
26148	30478	15490626	15490626	SP_10/10_f.21	7495	SP 10/10 f.21
35838	30198	15490626	15490626	SP_68/3_f.146	1007	SP 68/3 f.146
23020	8055	15490627	15490627	SP_68/3_f.150	5506	SP 68/3 f.150
25866	30478	15490627	15490627	SP_10/7_f.112	5593	SP 10/7 f.112
35302	30198	15490627	15490627	SP_68/3_f.148	188	SP 68/3 f.148
3459	28355	15490628	15490628	SP_61/2_f.107	6970	SP 61/2 f.107
4232	16801	15490628	15490628	spo2_edw6-fd1547-td1553_edw6-fd1547-td1553-m0176-cm	2027	SP 68/3
11554	30594	15490629	15490629	SP_10/7_f.116	3284	SP 10/7 f.116
34741	28355	15490629	15490629	SP_61/2_f.109	3946	SP 61/2 f.109
10002	18982	15490630	15490630	Harley_288_f.110	0	Harley 288 f.110
25052	30478	15490630	15490630	SP_10/10_f.23	521	SP 10/10 f.23
29545	8055	15490630	15490630	SP_68/3_f.157	1007	SP 68/3 f.157
35300	30478	15490630	15490630	SP_10/7_f.117	3232	SP 10/7 f.117
35838	30594	15490630	15490630	SP_68/3_f.153	1007	SP 68/3 f.153
35838	8055	15490630	15490630	SP_68/3_f.155	1007	SP 68/3 f.155
16801	37097	15490701	15490701	SP_10/8_f.1	2083	SP 10/8 f.1
26148	30478	15490701	15490701	SP_10/10_f.25	7548	SP 10/10 f.25
29545	8055	15490703	15490703	SP_68/4_f.28	1007	SP 68/4 f.28
35838	8055	15490703	15490703	SP_68/4_f.28	1007	SP 68/4 f.28
8055	35855	15490703	15490703	SP_15/3_f.108	6742	SP 15/3 f.108
10364	30478	15490704	15490704	SP_10/8_f.6	92	SP 10/8 f.6
24566	35838	15490704	15490704	SP_68/4_f.30	2083	SP 68/4 f.30
461	4232	15490705	15490705	SP_68/4_f.45	2027	SP 68/4 f.45
16801	28060	15490706	15490706	SP_46/2_f.19	0	SP 46/2 f.19
19215	16801	15490706	15490706	SP_68/4	4093	SP 68/4
35838	8055	15490707	15490707	SP_10/8_f.8	0	SP 10/8 f.8
16801	31084	15490708	15490708	SP_10/8_f.12	0	SP 10/8 f.12
16801	31084	15490708	15490708	SP_10/8_f.23	0	SP 10/8 f.23
16801	31084	15490708	15490708	SP_10/8_f.25	0	SP 10/8 f.25
16801	4700	15490708	15490708	SP_10/8_f.31	4466	SP 10/8 f.31
30313	30478	15490708	15490708	SP_10/10_f.26	0	SP 10/10 f.26
35366	30198	15490708	15490708	spo2_edw6-fd1547-td1553_edw6-fd1547-td1553-m0187-cm	188	SP 68/4
35838	30594	15490708	15490708	SP_68/4_f.53	1007	SP 68/4 f.53
8055	4717	15490708	15490708	SP_10/8_f.32	2083	SP 10/8 f.32
29157	30478	15490710	15490710	SP_10/8_f.45	4466	SP 10/8 f.45
32559	30478	15490710	15490710	SP_10/8_f.45	4466	SP 10/8 f.45
4232	16801	15490710	15490710	SP_68/4_f.55	2027	SP 68/4 f.55
11205	16801	15490712	15490712	SP_68/4_f.69	4093	SP 68/4 f.69
23385	15175	15490712	15490712	SP_46/6_f.9	4466	SP 46/6 f.9
29545	8055	15490712	15490712	SP_68/4_f.57	57	SP 68/4 f.57
35838	8055	15490712	15490712	SP_68/4_f.57	57	SP 68/4 f.57
35838	30594	15490713	15490713	SP_68/4_f.71	3124	SP 68/4 f.71
24566	28060	15490714	15490714	SP_46/2_f.21	0	SP 46/2 f.21
24566	35838	15490714	15490714	SP_68/4_f.73	0	SP 68/4 f.73
8055	4700	15490714	15490714	SP_10/8_f.47	6742	SP 10/8 f.47
8055	4700	15490714	15490714	SP_10/8_f.48	6742	SP 10/8 f.48
4232	16801	15490716	15490716	SP_68/4_f.75	2027	SP 68/4 f.75
32735	30478	15490717	15490717	SP_15/3_f.110	4466	SP 15/3 f.110
24566	24679	15490718	15490718	SP_10/8_f.52	0	SP 10/8 f.52
30198	30478	15490719	15490719	SP_10/8_f.57	2728	SP 10/8 f.57
7737	28355	15490720	15490720	spo1_MQIS_SAL-v001-p001_mqis_sal-v001-p001-m0314-cm	0	
35838	30594	15490722	15490722	SP_68/4_f.83	1002	SP 68/4 f.83
24566	30543	15490723	15490723	SP_10/8_f.59	0	SP 10/8 f.59
14715	30478	15490724	15490724	SP_10/10_f.48	4257	SP 10/10 f.48
16732	30478	15490724	15490724	SP_10/8_f.61	3258	SP 10/8 f.61
35302	8055	15490724	15490724	SP_68/4_f.85	188	SP 68/4 f.85
15869	1209	15490731	15490731	SP_46/124_f.73	0	SP 46/124 f.73
15766	24566	15490801	15490831	SP_10/8_f.97a	0	SP 10/8 f.97a
16801	24679	15490801	15490831	SP_10/8_f.92	7588	SP 10/8 f.92
16801	24679	15490801	15490831	SP_10/8_f.93	7588	SP 10/8 f.93
16801	24679	15490801	15490831	SP_10/8_f.96	7588	SP 10/8 f.96
30543	24566	15490801	15490831	SP_10/8_f.97a	0	SP 10/8 f.97a
14914	14179	15490802	15490802	SP_10/10_f.50	7555	SP 10/10 f.50
16801	7467	15490802	15490802	SP_10/8_f.63	0	SP 10/8 f.63
30138	30478	15490802	15490802	SP_50/5_f.40	6615	SP 50/5 f.40
14914	14179	15490805	15490805	SP_10/10_f.53	7555	SP 10/10 f.53
29545	10002	15490807	15490807	Harley_284_f.40	7325	Harley 284 f.40
16732	30478	15490808	15490808	SP_10/10_f.55	2674	SP 10/10 f.55
29858	30478	15490809	15490809	SP_10/10_f.56	7358	SP 10/10 f.56
13138	29337	15490810	15490810	SP_50/5_f.42	7691	SP 50/5 f.42
13138	30478	15490810	15490810	SP_50/5_f.42	7691	SP 50/5 f.42
14692	30478	15490810	15490810	SP_10/8_f.71	7516	SP 10/8 f.71
25644	8055	15490815	15490815	SP_10/8_f.77	0	SP 10/8 f.77
29802	8055	15490815	15490815	SP_10/8_f.77	0	SP 10/8 f.77
4364	8055	15490815	15490815	SP_68/4_f.87	6669	SP 68/4 f.87
24566	2449	15490816	15490816	SP_10/8_f.79	7588	SP 10/8 f.79
32661	30478	15490816	15490816	SP_10/10_f.58	5789	SP 10/10 f.58
25967	30478	15490818	15490818	SP_10/8_f.112	4286	SP 10/8 f.112
24566	11594	15490819	15490819	SP_10/8_f.84	0	SP 10/8 f.84
32866	30478	15490819	15490819	SP_15/3_f.112	4593	SP 15/3 f.112
6467	30198	15490819	15490819	SP_10/8_f.83	0	SP 10/8 f.83
24566	15766	15490821	15490821	SP_10/8_f.85	7588	SP 10/8 f.85
11741	30478	15490829	15490829	SP_10/8_f.87	0	SP 10/8 f.87
1340	30478	15490831	15490831	SP_10/8_f.90	4262	SP 10/8 f.90
24566	23020	15490831	15490831	SP_68/4_f.90	0	SP 68/4 f.90
689	30478	15490831	15490831	SP_10/8_f.88	5302	SP 10/8 f.88
16801	30858	15490901	15490930	SP_10/8_f.121	0	SP 10/8 f.121
24566	29545	15490901	15490930	SP_68/4_f.102	0	SP 68/4 f.102
28832	30478	15490901	15490930	SP_10/8_f.123	0	SP 10/8 f.123
7994	30198	15490901	15490930	SP_10/8_f.125	0	SP 10/8 f.125
16732	30478	15490903	15490903	SP_10/10_f.60	6573	SP 10/10 f.60
30242	30639	15490903	15490903	SP_10/8_f.100	7537	SP 10/8 f.100
23660	30198	15490905	15490905	SP_50/5_f.48	7495	SP 50/5 f.48
30242	30639	15490905	15490905	SP_10/8_f.102	5311	SP 10/8 f.102
30639	30478	15490906	15490906	SP_10/8_f.98	380	SP 10/8 f.98
24566	29545	15490907	15490907	SP_68/4_f.96	7588	SP 68/4 f.96
16732	30478	15490908	15490908	SP_10/10_f.62	2674	SP 10/10 f.62
19923	13348	15490909	15490909	Harley_285_f.1	2897	Harley 285 f.1
32368	30478	15490909	15490909	SP_10/10_f.63	4466	SP 10/10 f.63
24566	5110	15490910	15490910	SP_68/15_f.102	0	SP 68/15 f.102
24566	7849	15490910	15490910	SP_68/15_f.102	0	SP 68/15 f.102
28045	30478	15490910	15490910	SP_10/8_f.103	2390	SP 10/8 f.103
4067	30478	15490910	15490910	SP_10/10_f.65	4466	SP 10/10 f.65
16801	1263	15490911	15490911	SP_68/4_f.110	7588	SP 68/4 f.110
29477	30198	15490911	15490911	SP_15/3_f.114	661	SP 15/3 f.114
14692	30478	15490914	15490914	SP_10/8_f.109	2637	SP 10/8 f.109
28420	30478	15490914	15490914	SP_10/10_f.67	0	SP 10/10 f.67
29337	30478	15490914	15490914	SP_10/10_f.68	5789	SP 10/10 f.68
14692	30478	15490915	15490915	SP_10/10_f.70	0	SP 10/10 f.70
29468	30478	15490915	15490915	SP_10/8_f.110	4593	SP 10/8 f.110
9113	1209	15490915	15490915	SP_46/162_f.18	0	SP 46/162 f.18
14692	30478	15490916	15490916	SP_10/10_f.71	2637	SP 10/10 f.71
30180	21847	15490917	15490917	SP_46/2_f.28	0	SP 46/2 f.28
32661	30478	15490917	15490917	SP_50/5_f.49	0	SP 50/5 f.49
16732	30478	15490918	15490918	SP_10/10_f.72	3258	SP 10/10 f.72
28453	30478	15490918	15490918	SP_10/8_f.114	7519	SP 10/8 f.114
30313	30478	15490922	15490922	SP_10/10_f.73	276	SP 10/10 f.73
30313	30478	15490922	15490922	SP_10/8_f.117	8011	SP 10/8 f.117
30403	31927	15490924	15490924	SP_46/124_f.74	0	SP 46/124 f.74
30313	30478	15490925	15490925	SP_10/8_f.115	0	SP 10/8 f.115
12203	10002	15490926	15490926	Harley_284_f.42	5405	Harley 284 f.42
6485	30478	15490927	15490927	SP_10/10_f.75	4466	SP 10/10 f.75
11234	30478	15490928	15490928	SP_10/10_f.77	7103	SP 10/10 f.77
28504	30478	15490928	15490928	SP_10/8_f.119	0	SP 10/8 f.119
25644	30478	15490930	15490930	SP_10/10_f.78	0	SP 10/10 f.78
8055	7849	15490930	15490930	spo1_MQIS_SAL-v001-p001_mqis_sal-v001-p001-m0317-cm	0	
11377	719	15491001	15491031	SP_10/9_f.12	0	SP 10/9 f.12
16732	30478	15491001	15491001	SP_10/10_f.80	6760	SP 10/10 f.80
16732	30478	15491002	15491002	SP_10/10_f.82	6760	SP 10/10 f.82
16732	30478	15491002	15491002	SP_10/10_f.83	6760	SP 10/10 f.83
24566	30861	15491002	15491002	SP_10/10_f.86	5342	SP 10/10 f.86
24566	708	15491002	15491002	SP_10/10_f.87	5342	SP 10/10 f.87
24566	17991	15491003	15491003	SP_10/10_f.88	5342	SP 10/10 f.88
24566	30861	15491003	15491003	SP_10/10_f.85	5342	SP 10/10 f.85
35838	10002	15491003	15491003	Harley_284_f.44	3391	Harley 284 f.44
35190	17816	15491004	15491004	spo1_MQIS_SAL-v001-p001_mqis_sal-v001-p001-m0318-cm	0	
8055	10002	15491004	15491004	Harley_284_f.46	3391	Harley 284 f.46
16801	28876	15491005	15491005	SP_10/9_f.4	3391	SP 10/9 f.4
16801	715	15491005	15491005	SP_10/9_f.1	3391	SP 10/9 f.1
25644	30478	15491005	15491005	SP_10/10_f.89	0	SP 10/10 f.89
8055	11583	15491005	15491005	SP_10/9_f.5	3391	SP 10/9 f.5
8055	15766	15491005	15491005	SP_10/9_f.6	3391	SP 10/9 f.6
8055	30543	15491005	15491005	SP_10/9_f.6	3391	SP 10/9 f.6
16801	15766	15491006	15491006	SP_10/9_f.10	3391	SP 10/9 f.10
16801	15766	15491006	15491006	SP_10/9_f.9	3391	SP 10/9 f.9
16801	30543	15491006	15491006	SP_10/9_f.10	3391	SP 10/9 f.10
16801	30543	15491006	15491006	SP_10/9_f.9	3391	SP 10/9 f.9
8055	15766	15491006	15491006	SP_10/9_f.7	3391	SP 10/9 f.7
8055	15766	15491006	15491006	SP_10/9_f.8	3391	SP 10/9 f.8
8055	30543	15491006	15491006	SP_10/9_f.7	3391	SP 10/9 f.7
8055	30543	15491006	15491006	SP_10/9_f.8	3391	SP 10/9 f.8
8055	37200	15491006	15491006	SP_15/3_f.115	0	SP 15/3 f.115
16801	1886	15491007	15491007	SP_10/9_f.16	7693	SP 10/9 f.16
24566	37110	15491007	15491007	SP_10/9_f.25	4466	SP 10/9 f.25
24566	708	15491007	15491007	SP_10/9_f.26	4466	SP 10/9 f.26
35190	17816	15491007	15491007	spo1_MQIS_SAL-v001-p001_mqis_sal-v001-p001-m0319-cm	0	
5130	16801	15491007	15491007	SP_10/9_f.20	4466	SP 10/9 f.20
5130	16801	15491007	15491007	SP_10/9_f.21	4466	SP 10/9 f.21
5130	16801	15491007	15491007	SP_10/9_f.23	4466	SP 10/9 f.23
5130	5187	15491007	15491007	SP_10/9_f.28	4466	SP 10/9 f.28
8055	5130	15491007	15491007	SP_10/9_f.18	7693	SP 10/9 f.18
15766	8055	15491008	15491008	SP_10/9_f.30	159	SP 10/9 f.30
16732	30478	15491008	15491008	SP_10/10_f.92	6760	SP 10/10 f.92
16801	5130	15491008	15491008	SP_10/9_f.33	7693	SP 10/9 f.33
16801	5130	15491008	15491008	SP_10/9_f.35	7693	SP 10/9 f.35
24566	10002	15491008	15491008	SP_68/15_f.104	4466	SP 68/15 f.104
24566	27855	15491008	15491008	SP_10/9_f.42	4466	SP 10/9 f.42
24566	27855	15491008	15491008	SP_10/9_f.44	4466	SP 10/9 f.44
24566	37109	15491008	15491008	SP_10/9_f.42	4466	SP 10/9 f.42
24566	37109	15491008	15491008	SP_10/9_f.44	4466	SP 10/9 f.44
24566	37859	15491008	15491008	SP_10/9_f.42	4466	SP 10/9 f.42
24566	37859	15491008	15491008	SP_10/9_f.44	4466	SP 10/9 f.44
24566	708	15491008	15491008	SP_10/9_f.42	4466	SP 10/9 f.42
24566	708	15491008	15491008	SP_10/9_f.44	4466	SP 10/9 f.44
30198	30594	15491008	15491008	SP_10/9_f.41	7693	SP 10/9 f.41
30198	5130	15491008	15491008	SP_10/9_f.39	7693	SP 10/9 f.39
30543	8055	15491008	15491008	SP_10/9_f.30	159	SP 10/9 f.30
32539	5130	15491008	15491008	SP_10/9_f.39	7693	SP 10/9 f.39
35838	5130	15491008	15491008	SP_10/9_f.39	7693	SP 10/9 f.39
37382	24566	15491008	15491008	SP_10/9_f.45	4714	SP 10/9 f.45
8055	16801	15491008	15491008	SP_10/9_f.34	7693	SP 10/9 f.34
8055	16801	15491008	15491008	SP_10/9_f.37	7693	SP 10/9 f.37
15766	29078	15491009	15491009	SP_10/9_f.49	7676	SP 10/9 f.49
15766	5130	15491009	15491009	SP_10/9_f.47	7676	SP 10/9 f.47
15766	5130	15491009	15491009	SP_10/9_f.50	7676	SP 10/9 f.50
24566	16801	15491009	15491009	SP_10/9_f.59	4466	SP 10/9 f.59
24566	16801	15491009	15491009	SP_10/9_f.62	4466	SP 10/9 f.62
24566	24658	15491009	15491009	SP_10/9_f.52	4466	SP 10/9 f.52
24566	24679	15491009	15491009	SP_10/9_f.52	4466	SP 10/9 f.52
30198	30594	15491009	15491009	SP_10/9_f.68	7693	SP 10/9 f.68
30543	29078	15491009	15491009	SP_10/9_f.49	7676	SP 10/9 f.49
30543	5130	15491009	15491009	SP_10/9_f.47	7676	SP 10/9 f.47
30543	5130	15491009	15491009	SP_10/9_f.50	7676	SP 10/9 f.50
5130	5187	15491009	15491009	SP_10/9_f.64	7588	SP 10/9 f.64
5130	5187	15491009	15491009	SP_10/9_f.66	7588	SP 10/9 f.66
28080	5130	15491011	15491011	SP_10/9_f.82	7692	SP 10/9 f.82
32539	5130	15491011	15491011	SP_10/9_f.82	7692	SP 10/9 f.82
35838	5130	15491011	15491011	SP_10/9_f.82	7692	SP 10/9 f.82
35855	10002	15491012	15491012	Harley_284_f.48	0	Harley 284 f.48
35931	30478	15491012	15491012	SP_10/10_f.94	3215	SP 10/10 f.94
24566	29220	15491013	15491013	SP_10/9_f.86	0	SP 10/9 f.86
24566	805	15491013	15491013	SP_10/9_f.72	0	SP 10/9 f.72
14692	7849	15491015	15491015	spo1_MQIS_SAL-v001-p001_mqis_sal-v001-p001-m0320-cm	0	
24566	17991	15491016	15491016	SP_10/9	0	SP 10/9
30594	10002	15491016	15491016	Harley_284_f.49	3391	Harley 284 f.49
14567	14854	15491018	15491018	SP_46/2_f.66	0	SP 46/2 f.66
14149	14991	15491020	15491020	SP_46/124_f.75	0	SP 46/124 f.75
14567	14854	15491020	15491020	SP_46/2_f.67	0	SP 46/2 f.67
24566	25538	15491021	15491021	SP_15/3_f.117	0	SP 15/3 f.117
14368	8055	15491022	15491022	SP_10/5_f.23	3113	SP 10/5 f.23
16184	14991	15491022	15491022	SP_46/2_f.68	0	SP 46/2 f.68
16184	35994	15491022	15491022	SP_46/2_f.68	0	SP 46/2 f.68
24566	29545	15491022	15491022	SP_68/4_f.132	7588	SP 68/4 f.132
24566	30060	15491022	15491022	SP_68/4_f.132	7588	SP 68/4 f.132
15222	30478	15491023	15491023	SP_10/10_f.96	6223	SP 10/10 f.96
24566	10002	15491023	15491023	Harley_284_f.51	7588	Harley 284 f.51
29733	1766	15491023	15491023	SP_46/124_f.76	0	SP 46/124 f.76
4700	10002	15491025	15491025	Harley_284_f.53	7588	Harley 284 f.53
33597	30478	15491026	15491026	SP_10/10_f.98	0	SP 10/10 f.98
24566	18703	15491031	15491031	SP_10/9_f.95	7588	SP 10/9 f.95
6485	30478	15491101	15491130	SP_10/11_f.24	0	SP 10/11 f.24
25866	30478	15491102	15491102	SP_10/11_f.1	5593	SP 10/11 f.1
35855	5503	15491103	15491103	SP_46/2_f.70	0	SP 46/2 f.70
14149	30478	15491105	15491105	SP_10/11_f.2	0	SP 10/11 f.2
24566	36078	15491105	15491105	SP_10/9_f.104	0	SP 10/9 f.104
18703	15709	15491107	15491107	SP_46/2_f.71	0	SP 46/2 f.71
19843	13343	15491111	15491111	Harley_288_f.111	2897	Harley 288 f.111
369	10002	15491111	15491111	Harley_288_f.113	1007	Harley 288 f.113
19026	10002	15491112	15491112	Harley_288_f.112	3223	Harley 288 f.112
33597	30478	15491114	15491114	SP_10/11_f.4	5361	SP 10/11 f.4
16732	30478	15491115	15491115	SP_10/11_f.6	6573	SP 10/11 f.6
16732	30478	15491116	15491116	Lansdowne_Vol/2_f.58	0	Lansdowne Vol/2 f.58
24566	30860	15491117	15491117	SP_10/11_f.7	0	SP 10/11 f.7
24566	17991	15491118	15491118	SP_10/11_f.11	7588	SP 10/11 f.11
35646	14991	15491118	15491118	SP_46/124_f.77	0	SP 46/124 f.77
37583	14991	15491118	15491118	SP_46/124_f.77	0	SP 46/124 f.77
16732	30478	15491119	15491119	SP_10/11_f.14	6573	SP 10/11 f.14
20125	30478	15491119	15491119	SP_10/11_f.18	847	SP 10/11 f.18
33597	30478	15491119	15491119	SP_10/11_f.16	5361	SP 10/11 f.16
8058	30478	15491119	15491119	SP_10/11_f.16	5361	SP 10/11 f.16
24566	708	15491120	15491120	SP_10/9_f.110	7588	SP 10/9 f.110
24679	852	15491123	15491123	SP_10/11_f.20	585	SP 10/11 f.20
24566	29422	15491125	15491125	Harley_284_f.56	7588	Harley 284 f.56
